id,correctSide,trial,sub,condition,RT,correct,leftImage,rightImage,imagePair,imagePairCheck,category,categoryNum,sizeNum
35elena48,1,7,37,2,2515,0,04_tractor11,04_camera,4,4,Small-visBig,4,2
35elena48,2,8,37,1,1477,1,07_grill,07_dice,7,7,Big-visBig,1,1
35elena48,2,9,37,2,1817,0,04_camera,04_tractor11,4,4,Small-visBig,4,2
35elena48,2,10,37,1,3679,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
35elena48,1,11,37,1,1751,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
35elena48,1,12,37,2,2115,0,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
35elena48,1,13,37,2,1465,0,02_carousel,02_seashell,2,2,Small-visBig,4,2
35elena48,2,14,37,2,2710,0,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
35elena48,1,15,37,1,2491,0,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
35elena48,2,16,37,1,1223,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
35elena48,2,17,37,2,2101,0,06_cable,06_parthenon,6,6,Small-visBig,4,2
35elena48,1,18,37,1,1137,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
35elena48,1,19,37,2,1329,0,09_armchair,09_mushroom,9,9,Small-visBig,4,2
35elena48,2,20,37,1,986,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
35elena48,1,21,37,1,1312,1,07_dice,07_grill,7,7,Big-visBig,1,1
35elena48,2,22,37,1,2120,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
35elena48,2,23,37,2,1278,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
35elena48,1,24,37,2,2093,0,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
35elena48,2,25,37,1,900,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
35elena48,1,26,37,1,2480,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
35elena48,1,27,37,2,1807,0,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
35elena48,2,28,37,2,1693,0,07_dice,07_grill,7,7,Small-visBig,4,2
35elena48,1,29,37,2,2443,0,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
35elena48,1,30,37,1,1366,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
35elena48,2,31,37,2,1986,0,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
35elena48,2,32,37,1,796,1,01_desk,01_apple,1,1,Big-visBig,1,1
35elena48,2,33,37,2,1417,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
35elena48,1,34,37,1,1681,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
35elena48,2,35,37,1,1046,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
35elena48,1,36,37,2,1912,0,16_garbagecan,16_clock,16,16,Small-visBig,4,2
35elena48,1,37,37,1,1175,1,05_button,05_wagon,5,5,Big-visBig,1,1
35elena48,1,38,37,2,945,0,07_grill,07_dice,7,7,Small-visBig,4,2
35elena48,2,39,37,1,748,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
35elena48,2,40,37,2,1154,0,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
35elena48,1,41,37,2,5391,0,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
35elena48,1,42,37,1,1037,1,02_seashell,02_carousel,2,2,Big-visBig,1,1
35elena48,2,43,37,1,1102,0,16_garbagecan,16_clock,16,16,Big-visBig,1,1
35elena48,2,44,37,2,1236,0,05_button,05_wagon,5,5,Small-visBig,4,2
35elena48,2,45,37,2,2216,0,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
35elena48,1,46,37,2,1230,0,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
35elena48,1,47,37,1,3578,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
35elena48,2,48,37,1,1827,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
35elena48,2,49,37,1,1328,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
35elena48,1,50,37,1,1014,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
35elena48,2,51,37,2,817,0,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
35elena48,1,52,37,2,2178,1,11_fountain13,11_controller,11,11,Small-visBig,4,2
35elena48,2,53,37,2,1381,0,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
35elena48,1,54,37,2,1937,1,05_wagon,05_button,5,5,Small-visBig,4,2
35elena48,1,55,37,1,1719,0,01_apple,01_desk,1,1,Big-visBig,1,1
35elena48,2,56,37,1,1491,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
35elena48,2,57,37,1,1108,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
35elena48,2,58,37,2,1913,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2
35elena48,1,59,37,2,1963,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
35elena48,1,60,37,1,1027,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
35elena48,1,61,37,2,1720,1,06_parthenon,06_cable,6,6,Small-visBig,4,2
35elena48,2,62,37,1,2146,0,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
35elena48,2,63,37,2,1030,1,01_apple,01_desk,1,1,Small-visBig,4,2
35elena48,1,64,37,1,1940,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
35elena48,2,65,37,2,1632,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
35elena48,1,66,37,2,1171,1,01_desk,01_apple,1,1,Small-visBig,4,2
35elena48,2,67,37,1,1003,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
35elena48,1,68,37,1,2147,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
35elena48,2,69,37,2,1811,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
35elena48,2,70,37,1,1016,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
38mikenna48,1,1,38,2,3249,1,06_parthenon,06_cable,6,6,Small-visBig,4,2
38mikenna48,2,2,38,1,2072,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1
38mikenna48,2,3,38,2,1575,1,05_button,05_wagon,5,5,Small-visBig,4,2
38mikenna48,1,4,38,1,3051,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
38mikenna48,1,5,38,2,1962,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
38mikenna48,1,6,38,1,1850,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
38mikenna48,2,7,38,1,2054,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
38mikenna48,2,8,38,2,1616,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
38mikenna48,2,9,38,1,1250,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
38mikenna48,2,10,38,2,1280,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
38mikenna48,1,11,38,2,982,0,11_fountain13,11_controller,11,11,Small-visBig,4,2
38mikenna48,1,12,38,1,1297,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
38mikenna48,2,13,38,1,1179,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
38mikenna48,1,14,38,1,1166,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
38mikenna48,1,15,38,2,949,0,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
38mikenna48,2,16,38,2,1645,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
38mikenna48,1,17,38,1,1648,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
38mikenna48,2,18,38,1,1669,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
38mikenna48,2,19,38,2,1833,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
38mikenna48,1,20,38,2,1841,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
38mikenna48,2,21,38,1,1479,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
38mikenna48,1,22,38,2,2862,0,13_piano,13_rubberduck,13,13,Small-visBig,4,2
38mikenna48,2,23,38,2,2199,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
38mikenna48,1,24,38,1,1521,1,07_dice,07_grill,7,7,Big-visBig,1,1
38mikenna48,1,25,38,1,1839,0,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
38mikenna48,2,26,38,2,1639,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2
38mikenna48,1,27,38,2,1461,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
38mikenna48,2,28,38,1,2285,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
38mikenna48,2,29,38,2,2131,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
38mikenna48,2,30,38,1,1418,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
38mikenna48,1,31,38,2,1164,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
38mikenna48,1,32,38,1,2222,1,01_apple,01_desk,1,1,Big-visBig,1,1
38mikenna48,1,33,38,2,1532,1,05_wagon,05_button,5,5,Small-visBig,4,2
38mikenna48,2,34,38,2,1798,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
38mikenna48,2,35,38,1,2301,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
38mikenna48,1,36,38,1,1424,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
38mikenna48,1,37,38,2,3303,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
38mikenna48,2,38,38,2,891,0,04_camera,04_tractor11,4,4,Small-visBig,4,2
38mikenna48,1,39,38,1,1094,0,16_clock,16_garbagecan,16,16,Big-visBig,1,1
38mikenna48,2,40,38,1,1577,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
38mikenna48,2,41,38,2,1440,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
38mikenna48,1,42,38,2,1273,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
38mikenna48,1,43,38,1,1769,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1
38mikenna48,2,44,38,1,1968,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
38mikenna48,1,45,38,1,1834,1,05_button,05_wagon,5,5,Big-visBig,1,1
38mikenna48,2,46,38,2,1468,1,01_apple,01_desk,1,1,Small-visBig,4,2
38mikenna48,1,47,38,2,2225,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
38mikenna48,2,48,38,1,1826,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
38mikenna48,2,49,38,1,3313,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
38mikenna48,1,50,38,2,704,0,01_desk,01_apple,1,1,Small-visBig,4,2
38mikenna48,1,51,38,1,696,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
38mikenna48,2,52,38,2,1534,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
38sean36,2,1,39,2,3121,1,07_dice,07_grill,7,7,Small-visBig,4,2
38sean36,1,2,39,1,2783,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
38sean36,2,3,39,1,2892,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
38sean36,1,4,39,2,4342,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
38sean36,2,5,39,2,3522,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
38sean36,1,6,39,1,4882,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
38sean36,2,7,39,1,3529,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
38sean36,1,8,39,2,3778,1,11_fountain13,11_controller,11,11,Small-visBig,4,2
38sean36,1,9,39,2,2523,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
38sean36,1,10,39,1,4605,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
38sean36,2,11,39,1,3543,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
38sean36,2,12,39,2,2370,1,01_apple,01_desk,1,1,Small-visBig,4,2
38sean36,1,13,39,2,2807,1,06_parthenon,06_cable,6,6,Small-visBig,4,2
38sean36,2,14,39,1,3846,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
38sean36,2,15,39,2,4624,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
38sean36,1,16,39,1,3753,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
38sean36,2,17,39,1,6088,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
38sean36,1,18,39,2,3877,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
38sean36,1,19,39,1,4551,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
38sean36,2,20,39,2,3679,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
38sean36,1,21,39,2,2737,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2
38sean36,2,22,39,2,2733,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
38sean36,2,23,39,1,3645,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
38sean36,1,24,39,1,3302,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
38sean36,2,25,39,1,19584,1,01_desk,01_apple,1,1,Big-visBig,1,1
38sean36,1,26,39,1,2357,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
38sean36,2,27,39,2,1314,0,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
38sean36,1,28,39,2,1809,1,05_wagon,05_button,5,5,Small-visBig,4,2
38sean36,2,29,39,1,2730,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
38sean36,1,30,39,2,2739,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2
38sean36,2,31,39,2,2084,1,05_button,05_wagon,5,5,Small-visBig,4,2
38sean36,1,32,39,1,3929,1,05_button,05_wagon,5,5,Big-visBig,1,1
38sean36,2,33,39,1,1911,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
38sean36,2,34,39,2,2599,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
38sean36,1,35,39,1,3959,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
38sean36,1,36,39,2,2603,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
38sean36,2,37,39,2,3224,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2
38sean36,1,38,39,1,4112,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
38sean36,2,39,39,1,9228,1,07_grill,07_dice,7,7,Big-visBig,1,1
38sean36,1,40,39,2,5811,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
38sean36,1,41,39,1,1857,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
38sean36,1,42,39,2,2027,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
38sean36,2,43,39,2,4197,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
38sean36,2,44,39,1,2602,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1
38sean36,1,45,39,1,1104,1,07_dice,07_grill,7,7,Big-visBig,1,1
38sean36,2,46,39,1,3037,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
38sean36,2,47,39,2,1445,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
38sean36,1,48,39,2,3332,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
38sean36,2,49,39,2,1906,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
39logan48,1,1,40,1,4531,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
39logan48,1,2,40,2,1854,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2
39logan48,2,3,40,1,2166,1,01_desk,01_apple,1,1,Big-visBig,1,1
39logan48,2,4,40,2,1458,1,04_camera,04_tractor11,4,4,Small-visBig,4,2
39logan48,2,5,40,1,1453,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
39logan48,1,6,40,1,1081,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1
39logan48,1,7,40,2,1733,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
39logan48,2,8,40,2,972,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2
39logan48,2,9,40,1,1035,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
39logan48,2,10,40,2,1441,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
39logan48,1,11,40,2,1108,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
39logan48,1,12,40,1,1559,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
39logan48,2,13,40,2,1194,0,09_mushroom,09_armchair,9,9,Small-visBig,4,2
39logan48,1,14,40,2,1010,1,05_wagon,05_button,5,5,Small-visBig,4,2
39logan48,1,15,40,1,1020,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
39logan48,2,16,40,2,1056,0,02_seashell,02_carousel,2,2,Small-visBig,4,2
39logan48,2,17,40,1,1744,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
39logan48,1,18,40,2,1018,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
39logan48,1,19,40,1,1277,1,05_button,05_wagon,5,5,Big-visBig,1,1
39logan48,1,20,40,1,1120,1,01_apple,01_desk,1,1,Big-visBig,1,1
39logan48,2,21,40,2,2187,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
39logan48,1,22,40,2,1398,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
39logan48,2,23,40,1,1347,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
39logan48,1,24,40,1,1202,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
39logan48,2,25,40,1,1541,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
39logan48,1,26,40,2,1520,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
39logan48,2,27,40,2,1055,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
39logan48,2,28,40,2,1817,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
39logan48,2,29,40,1,1432,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
39logan48,1,30,40,2,1398,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
39logan48,1,31,40,1,4619,0,02_seashell,02_carousel,2,2,Big-visBig,1,1
39logan48,1,32,40,1,1223,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
39logan48,2,33,40,1,1612,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
39logan48,1,34,40,2,1102,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
39logan48,2,35,40,2,2071,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
39logan48,2,36,40,2,1366,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
39logan48,1,37,40,2,1404,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
39logan48,1,38,40,1,1603,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
39logan48,2,39,40,1,1518,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
39logan48,2,40,40,1,1170,1,02_carousel,02_seashell,2,2,Big-visBig,1,1
39logan48,1,41,40,1,1592,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
39logan48,1,42,40,2,1350,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
39logan48,2,43,40,2,1266,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2
39logan48,1,44,40,2,1202,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
39logan48,1,45,40,1,1201,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
39logan48,2,46,40,2,1569,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
39logan48,2,47,40,1,811,1,07_grill,07_dice,7,7,Big-visBig,1,1
3audreyagain,2,1,41,1,2469,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1
3audreyagain,1,2,41,1,1899,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
3audreyagain,2,3,41,2,3402,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2
3audreyagain,1,4,41,2,1961,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2
3audreyagain,2,5,41,1,2541,1,06_parthenon,06_cable,6,6,Big-visBig,1,1
3audreyagain,2,6,41,2,2316,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2
3audreyagain,1,7,41,2,2163,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2
3audreyagain,1,8,41,1,4031,1,05_button,05_wagon,5,5,Big-visBig,1,1
3audreyagain,1,9,41,1,3221,1,01_apple,01_desk,1,1,Big-visBig,1,1
3audreyagain,2,10,41,1,3410,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
3audreyagain,1,11,41,2,8625,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
3audreyagain,2,12,41,2,2817,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2
3audreyagain,2,13,41,2,2724,1,05_button,05_wagon,5,5,Small-visBig,4,2
3audreyagain,2,14,41,1,2777,1,07_grill,07_dice,7,7,Big-visBig,1,1
3audreyagain,1,15,41,1,1885,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1
3audreyagain,1,16,41,2,2379,1,01_desk,01_apple,1,1,Small-visBig,4,2
3audreyagain,1,17,41,1,3090,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1
3audreyagain,2,18,41,1,2164,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1
3audreyagain,2,19,41,2,2317,1,11_controller,11_fountain13,11,11,Small-visBig,4,2
3audreyagain,1,20,41,2,1657,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2
3audreyagain,1,21,41,1,2050,1,04_camera,04_tractor11,4,4,Big-visBig,1,1
3audreyagain,2,22,41,2,2779,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2
3audreyagain,1,23,41,2,2082,1,07_grill,07_dice,7,7,Small-visBig,4,2
3audreyagain,2,24,41,1,2631,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
3audreyagain,2,25,41,1,3224,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1
3audreyagain,1,26,41,1,1808,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1
3audreyagain,1,27,41,2,1798,1,11_fountain13,11_controller,11,11,Small-visBig,4,2
3audreyagain,2,28,41,2,2606,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2
3audreyagain,2,29,41,1,1593,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1
3audreyagain,2,30,41,2,2714,1,01_apple,01_desk,1,1,Small-visBig,4,2
3audreyagain,1,31,41,1,1813,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1
3audreyagain,1,32,41,2,1925,1,05_wagon,05_button,5,5,Small-visBig,4,2
3audreyagain,2,33,41,2,2103,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
3audreyagain,1,34,41,2,2635,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2
3audreyagain,1,35,41,1,2797,1,02_seashell,02_carousel,2,2,Big-visBig,1,1
3audreyagain,2,36,41,1,2276,1,05_wagon,05_button,5,5,Big-visBig,1,1
3audreyagain,2,37,41,1,3397,1,04_tractor11,04_camera,4,4,Big-visBig,1,1
3audreyagain,2,38,41,2,2059,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2
3audreyagain,1,39,41,1,2762,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1
3audreyagain,1,40,41,2,1703,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2
3audreyagain,1,41,41,1,1436,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1
3audreyagain,1,42,41,2,1516,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2
3audreyagain,2,43,41,2,2674,1,04_camera,04_tractor11,4,4,Small-visBig,4,2
3audreyagain,2,44,41,1,2080,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
3audreyagain,1,45,41,2,1891,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2
3audreyagain,1,46,41,1,2717,1,11_controller,11_fountain13,11,11,Big-visBig,1,1
3audreyagain,2,47,41,1,2062,1,01_desk,01_apple,1,1,Big-visBig,1,1
3audreyagain,2,48,41,2,2298,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2
3audreyagain,1,49,41,1,1864,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
3audreyagain,2,50,41,2,1757,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2
3audreyagain,2,51,41,1,3101,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1
3audreyagain,1,52,41,2,1725,1,04_tractor11,04_camera,4,4,Small-visBig,4,2
3audreyagain,1,53,41,2,2371,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2
3audreyagain,2,54,41,1,2220,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1
3audreyagain,1,55,41,1,1805,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1
3audreyagain,2,56,41,2,1337,1,07_dice,07_grill,7,7,Small-visBig,4,2
3audreyagain,2,57,41,1,2362,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1
3audreyagain,2,58,41,2,2227,1,06_cable,06_parthenon,6,6,Small-visBig,4,2
3audreyagain,1,59,41,1,1402,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1
3audreyagain,1,60,41,2,1625,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2
3audreyagain,2,61,41,1,1657,1,11_fountain13,11_controller,11,11,Big-visBig,1,1
3audreyagain,2,62,41,2,1978,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2
3audreyagain,1,63,41,2,1495,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2
3audreyagain,1,64,41,1,2106,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1
3audreyagain,2,65,41,2,1290,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2
3audreyagain,1,66,41,1,1738,1,07_dice,07_grill,7,7,Big-visBig,1,1
3audreyagain,1,67,41,2,1860,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2
3audreyagain,2,68,41,1,1731,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1
3audreyagain,2,69,41,1,1744,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1
3audreyagain,2,70,41,2,1418,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
3audreyagain,1,71,41,2,1494,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2
3audreyagain,1,72,41,1,1851,1,06_cable,06_parthenon,6,6,Big-visBig,1,1
3bella40stroop,2,1,42,2,3449,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2
3bella40stroop,1,2,42,2,2690,1,02_carousel,02_seashell,2,2,Small-visBig,4,2
3bella40stroop,1,3,42,1,917,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1
3bella40stroop,2,4,42,1,1634,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1
3bella40stroop,1,5,42,2,3139,1,05_wagon,05_button,5,5,Small-visBig,4,2
3bella40stroop,1,6,42,1,1901,0,14_perfume,14_washingMachine,14,14,Big-visBig,1,1
3bella40stroop,2,7,42,2,3109,1,02_seashell,02_carousel,2,2,Small-visBig,4,2
3bella40stroop,2,8,42,1,1263,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1
3bella40stroop,2,9,42,1,865,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1
