id,correctSide,trial,sub,condition,RT,correct,leftImage,rightImage,imagePair,imagePairCheck,category,categoryNum,sizeNum,
4mmpier3stroop,2,59,44,2,1727,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2,
4mmpier3stroop,1,60,44,1,1150,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1,
4mmpier3stroop,2,61,44,1,1357,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1,
4mmpier3stroop,1,63,44,1,1322,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1,
4mmpier3stroop,2,64,44,2,2467,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2,
4mmpier3stroop,2,65,44,1,3460,1,05_wagon,05_button,5,5,Big-visBig,1,1,
4mmpier3stroop,1,68,44,1,2310,1,05_button,05_wagon,5,5,Big-visBig,1,1,
4mmpier3stroop,2,69,44,2,1594,1,06_cable,06_parthenon,6,6,Small-visBig,4,2,
4mmpier3stroop,2,71,44,1,1279,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1,
4mmpier3stroop,1,72,44,1,1759,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1,
4mmpier3stroop,2,73,44,1,1261,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1,
4mmpier3stroop,1,74,44,2,1634,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
4mmpier3stroop,2,75,44,2,2595,1,04_camera,04_tractor11,4,4,Small-visBig,4,2,
4mmpier3stroop,1,76,44,1,1084,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1,
4mmpier3stroop,2,77,44,1,1860,1,11_fountain13,11_controller,11,11,Big-visBig,1,1,
4mmpier3stroop,2,79,44,2,1820,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2,
4mmpier3stroop,1,80,44,1,1461,1,06_cable,06_parthenon,6,6,Big-visBig,1,1,
01autumn47,2,11,45,1,1970,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1,
01autumn47,1,12,45,2,1691,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2,
01autumn47,2,13,45,2,1735,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2,
01autumn47,1,14,45,2,1665,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2,
01autumn47,2,15,45,1,1456,1,06_parthenon,06_cable,6,6,Big-visBig,1,1,
01autumn47,1,16,45,1,1533,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1,
01autumn47,1,17,45,2,1402,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
01autumn47,1,19,45,1,2026,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1,
01autumn47,2,20,45,1,2423,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1,
01autumn47,2,21,45,2,1600,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
01autumn47,1,22,45,2,1394,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2,
01autumn47,2,23,45,1,1921,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1,
01autumn47,1,25,45,2,1547,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2,
01autumn47,2,26,45,2,1663,1,11_controller,11_fountain13,11,11,Small-visBig,4,2,
01autumn47,2,27,45,1,1603,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1,
01autumn47,1,28,45,1,1863,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1,
01autumn47,2,29,45,2,2099,1,01_apple,01_desk,1,1,Small-visBig,4,2,
01autumn47,1,30,45,1,1669,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
01autumn47,1,31,45,2,1823,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2,
01autumn47,2,32,45,1,1668,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1,
01autumn47,1,34,45,2,1569,1,01_desk,01_apple,1,1,Small-visBig,4,2,
01autumn47,1,36,45,1,1985,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
01autumn47,2,37,45,1,1938,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1,
01autumn47,1,38,45,2,1438,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
01autumn47,2,39,45,2,2036,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2,
01autumn47,2,41,45,1,1744,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1,
01autumn47,1,42,45,1,3075,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1,
01autumn47,1,43,45,2,1281,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2,
01autumn47,2,44,45,2,1585,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2,
01autumn47,1,46,45,2,3611,1,02_carousel,02_seashell,2,2,Small-visBig,4,2,
01autumn47,2,47,45,1,1345,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1,
01autumn47,2,48,45,2,1943,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2,
01autumn47,1,49,45,2,1749,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2,
01autumn47,1,50,45,1,3544,1,07_dice,07_grill,7,7,Big-visBig,1,1,
01autumn47,2,51,45,1,1943,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1,
01autumn47,2,52,45,2,2048,1,07_dice,07_grill,7,7,Small-visBig,4,2,
01autumn47,2,53,45,1,1421,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1,
01autumn47,1,54,45,2,1412,1,07_grill,07_dice,7,7,Small-visBig,4,2,
01autumn47,2,55,45,2,2566,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2,
01autumn47,1,56,45,1,1845,1,11_controller,11_fountain13,11,11,Big-visBig,1,1,
01autumn47,2,57,45,1,2138,1,01_desk,01_apple,1,1,Big-visBig,1,1,
01autumn47,1,58,45,2,2175,1,05_wagon,05_button,5,5,Small-visBig,4,2,
01autumn47,2,59,45,2,1886,1,05_button,05_wagon,5,5,Small-visBig,4,2,
01autumn47,1,60,45,1,1221,1,01_apple,01_desk,1,1,Big-visBig,1,1,
01autumn47,2,61,45,2,1451,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2,
01autumn47,2,62,45,1,2119,1,07_grill,07_dice,7,7,Big-visBig,1,1,
01autumn47,1,63,45,1,1915,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1,
01autumn47,1,64,45,2,2297,1,11_fountain13,11_controller,11,11,Small-visBig,4,2,
01autumn47,2,65,45,1,2225,1,11_fountain13,11_controller,11,11,Big-visBig,1,1,
01autumn47,1,66,45,2,1895,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2,
01autumn47,2,67,45,2,1711,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
01autumn47,1,68,45,1,3080,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1,
01autumn47,2,69,45,1,1674,1,05_wagon,05_button,5,5,Big-visBig,1,1,
01autumn47,1,70,45,1,1526,1,05_button,05_wagon,5,5,Big-visBig,1,1,
01autumn47,2,71,45,2,1394,1,06_cable,06_parthenon,6,6,Small-visBig,4,2,
01autumn47,1,72,45,2,1385,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2,
01autumn47,2,73,45,2,1482,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2,
01autumn47,2,74,45,1,1996,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1,
43henry48,2,11,46,1,2459,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1,
43henry48,1,12,46,2,1558,1,05_wagon,05_button,5,5,Small-visBig,4,2,
43henry48,1,13,46,1,2008,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1,
43henry48,1,14,46,2,1800,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2,
43henry48,2,15,46,2,1329,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2,
43henry48,2,16,46,1,1752,1,06_parthenon,06_cable,6,6,Big-visBig,1,1,
43henry48,2,17,46,1,1343,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1,
43henry48,2,18,46,2,1918,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2,
43henry48,1,19,46,2,1595,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2,
43henry48,1,20,46,1,2382,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
43henry48,2,21,46,1,2129,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1,
43henry48,1,22,46,1,3072,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
43henry48,1,23,46,2,1553,1,01_desk,01_apple,1,1,Small-visBig,4,2,
43henry48,2,24,46,2,1464,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
43henry48,1,25,46,2,966,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2,
43henry48,1,26,46,1,3050,1,04_camera,04_tractor11,4,4,Big-visBig,1,1,
43henry48,2,27,46,2,1206,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2,
43henry48,2,28,46,1,3325,1,05_wagon,05_button,5,5,Big-visBig,1,1,
43henry48,1,29,46,2,1029,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2,
43henry48,2,30,46,1,1598,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1,
43henry48,2,31,46,2,3116,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
43henry48,1,32,46,1,1365,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1,
43henry48,1,33,46,1,2633,1,11_controller,11_fountain13,11,11,Big-visBig,1,1,
43henry48,2,34,46,2,2445,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2,
43henry48,1,35,46,2,1317,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2,
43henry48,2,37,46,1,2501,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1,
43henry48,1,38,46,2,1700,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2,
43henry48,2,39,46,2,1396,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2,
43henry48,1,40,46,1,2780,1,07_dice,07_grill,7,7,Big-visBig,1,1,
43henry48,1,41,46,1,1218,1,06_cable,06_parthenon,6,6,Big-visBig,1,1,
43henry48,1,42,46,2,2124,1,11_fountain13,11_controller,11,11,Small-visBig,4,2,
43henry48,2,43,46,2,1485,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2,
43henry48,2,44,46,1,1483,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1,
43henry48,1,45,46,2,1284,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2,
50julian36,1,11,47,1,2019,1,11_controller,11_fountain13,11,11,Big-visBig,1,1,
50julian36,2,12,47,1,1028,1,07_grill,07_dice,7,7,Big-visBig,1,1,
50julian36,1,13,47,1,1403,1,01_apple,01_desk,1,1,Big-visBig,1,1,
50julian36,2,14,47,2,1090,1,02_seashell,02_carousel,2,2,Small-visBig,4,2,
50julian36,2,15,47,1,1147,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1,
50julian36,1,16,47,2,1185,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2,
50julian36,2,17,47,2,963,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2,
50julian36,2,18,47,1,918,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1,
50julian36,1,19,47,1,1167,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1,
50julian36,1,20,47,2,1052,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2,
50julian36,1,21,47,2,806,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
50julian36,2,22,47,2,883,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2,
50julian36,1,23,47,1,1417,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1,
50julian36,2,24,47,1,2073,1,02_carousel,02_seashell,2,2,Big-visBig,1,1,
50julian36,2,25,47,2,1217,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2,
50julian36,2,26,47,1,1406,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1,
50julian36,1,27,47,1,1200,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1,
50julian36,1,28,47,2,2086,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2,
50julian36,2,29,47,2,1010,1,05_button,05_wagon,5,5,Small-visBig,4,2,
50julian36,1,30,47,1,2378,1,02_seashell,02_carousel,2,2,Big-visBig,1,1,
50julian36,2,31,47,1,1221,1,11_fountain13,11_controller,11,11,Big-visBig,1,1,
50julian36,1,32,47,2,1309,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2,
50julian36,2,33,47,1,1126,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1,
50julian36,1,34,47,1,1444,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
50julian36,2,35,47,2,1232,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
50julian36,1,36,47,2,1216,1,02_carousel,02_seashell,2,2,Small-visBig,4,2,
50julian36,2,37,47,2,1549,1,11_controller,11_fountain13,11,11,Small-visBig,4,2,
50julian36,1,38,47,1,1964,1,04_camera,04_tractor11,4,4,Big-visBig,1,1,
50julian36,1,39,47,2,1020,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
50julian36,2,40,47,1,1052,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1,
50julian36,2,41,47,1,742,1,05_wagon,05_button,5,5,Big-visBig,1,1,
50julian36,1,42,47,2,1705,1,05_wagon,05_button,5,5,Small-visBig,4,2,
50julian36,1,43,47,1,1608,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1,
50julian36,2,44,47,2,1162,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2,
50julian36,2,45,47,2,2227,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2,
50julian36,1,46,47,1,952,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1,
50julian36,1,47,47,2,1116,1,11_fountain13,11_controller,11,11,Small-visBig,4,2,
50julian36,2,48,47,1,1403,1,01_desk,01_apple,1,1,Big-visBig,1,1,
50julian36,1,49,47,1,1085,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1,
50julian36,1,50,47,2,1024,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2,
50julian36,2,51,47,2,1169,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2,
50julian36,2,52,47,1,1313,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1,
50julian36,1,53,47,2,1557,1,07_grill,07_dice,7,7,Small-visBig,4,2,
50julian36,2,54,47,1,1598,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1,
50julian36,1,55,47,1,1477,1,06_cable,06_parthenon,6,6,Big-visBig,1,1,
50julian36,2,56,47,2,1591,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2,
50julian36,2,57,47,2,1561,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2,
50julian36,1,58,47,1,1015,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1,
50julian36,2,59,47,1,1117,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1,
50julian36,1,60,47,2,1096,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2,
50julian36,1,61,47,2,2552,1,06_parthenon,06_cable,6,6,Small-visBig,4,2,
50julian36,2,62,47,1,1044,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1,
50julian36,2,63,47,2,1547,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2,
50julian36,1,64,47,1,2373,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1,
50julian36,1,65,47,1,911,1,07_dice,07_grill,7,7,Big-visBig,1,1,
50julian36,2,66,47,2,1673,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2,
50julian36,2,67,47,1,1848,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1,
50julian36,1,68,47,2,2069,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2,
50julian36,1,69,47,1,1711,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1,
50julian36,2,70,47,2,920,1,01_apple,01_desk,1,1,Small-visBig,4,2,
50julian36,2,71,47,1,1137,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1,
50julian36,1,72,47,2,1735,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2,
50julian36,1,73,47,1,1216,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
50julian36,2,74,47,2,1264,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
50julian36,1,75,47,2,1284,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2,
89charliestroop,1,11,48,2,2213,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2,
89charliestroop,2,12,48,2,1664,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2,
89charliestroop,1,13,48,1,1675,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1,
89charliestroop,2,14,48,2,2352,1,06_cable,06_parthenon,6,6,Small-visBig,4,2,
89charliestroop,2,15,48,1,1262,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1,
89charliestroop,1,16,48,2,1469,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
89charliestroop,2,17,48,2,1277,1,05_button,05_wagon,5,5,Small-visBig,4,2,
89charliestroop,2,18,48,1,2531,1,06_parthenon,06_cable,6,6,Big-visBig,1,1,
89charliestroop,1,19,48,2,1774,1,07_grill,07_dice,7,7,Small-visBig,4,2,
89charliestroop,1,20,48,1,1270,1,01_apple,01_desk,1,1,Big-visBig,1,1,
89charliestroop,1,21,48,2,1753,1,01_desk,01_apple,1,1,Small-visBig,4,2,
89charliestroop,2,22,48,2,1604,1,01_apple,01_desk,1,1,Small-visBig,4,2,
89charliestroop,1,23,48,1,1995,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1,
89charliestroop,2,24,48,1,3298,1,07_grill,07_dice,7,7,Big-visBig,1,1,
89charliestroop,2,25,48,2,1534,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2,
89charliestroop,2,26,48,1,1768,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1,
89charliestroop,1,27,48,2,1309,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
89charliestroop,1,28,48,1,1530,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1,
89charliestroop,2,29,48,2,1966,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
89charliestroop,2,30,48,1,1600,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1,
89charliestroop,1,31,48,2,1992,1,11_fountain13,11_controller,11,11,Small-visBig,4,2,
89charliestroop,1,32,48,1,1550,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1,
89charliestroop,2,33,48,1,1923,1,04_tractor11,04_camera,4,4,Big-visBig,1,1,
89charliestroop,2,34,48,2,1623,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2,
89charliestroop,1,35,48,1,1362,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1,
89charliestroop,1,37,48,1,1183,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1,
89charliestroop,2,38,48,1,2947,1,01_desk,01_apple,1,1,Big-visBig,1,1,
89charliestroop,2,39,48,2,1998,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2,
89charliestroop,1,40,48,2,1940,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2,
89charliestroop,2,41,48,1,1563,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1,
89charliestroop,1,42,48,2,2613,1,05_wagon,05_button,5,5,Small-visBig,4,2,
89charliestroop,2,44,48,2,1635,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2,
89charliestroop,1,45,48,1,1538,1,07_dice,07_grill,7,7,Big-visBig,1,1,
89charliestroop,2,48,48,1,1451,1,05_wagon,05_button,5,5,Big-visBig,1,1,
89charliestroop,1,49,48,1,3597,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
89charliestroop,2,50,48,2,2502,1,07_dice,07_grill,7,7,Small-visBig,4,2,
89charliestroop,2,51,48,1,1799,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1,
89charliestroop,1,52,48,2,1764,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2,
89charliestroop,1,53,48,1,1501,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
89charliestroop,1,54,48,2,1157,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2,
89charliestroop,2,56,48,1,1365,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1,
89charliestroop,1,57,48,1,1879,1,11_controller,11_fountain13,11,11,Big-visBig,1,1,
89charliestroop,2,59,48,1,1396,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1,
89charliestroop,2,60,48,2,1375,1,04_camera,04_tractor11,4,4,Small-visBig,4,2,
89charliestroop,2,61,48,2,1113,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2,
89charliestroop,1,62,48,1,1391,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1,
89charliestroop,1,63,48,2,1777,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2,
89charliestroop,2,64,48,1,1895,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1,
89charliestroop,2,65,48,2,2120,1,11_controller,11_fountain13,11,11,Small-visBig,4,2,
89charliestroop,1,66,48,1,1485,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1,
89charliestroop,2,68,48,1,2336,1,11_fountain13,11_controller,11,11,Big-visBig,1,1,
89charliestroop,1,69,48,2,1464,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2,
89charliestroop,2,70,48,2,2338,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2,
89charliestroop,1,72,48,1,2472,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1,
89charliestroop,2,73,48,1,1169,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1,
89charliestroop,1,74,48,1,1164,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1,
89charliestroop,2,75,48,2,1378,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2,
45leah48,2,11,49,1,1492,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1,
45leah48,2,12,49,2,1592,1,05_button,05_wagon,5,5,Small-visBig,4,2,
45leah48,2,13,49,1,1501,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1,
45leah48,1,14,49,1,1248,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1,
45leah48,1,15,49,2,1253,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2,
45leah48,2,16,49,2,1734,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
45leah48,2,17,49,2,1428,1,07_dice,07_grill,7,7,Small-visBig,4,2,
45leah48,1,18,49,1,1081,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1,
45leah48,2,19,49,1,1477,1,07_grill,07_dice,7,7,Big-visBig,1,1,
45leah48,1,20,49,2,1459,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
45leah48,1,21,49,2,1340,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2,
45leah48,2,22,49,1,1748,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1,
45leah48,2,23,49,2,1266,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2,
45leah48,1,24,49,1,1215,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1,
45leah48,2,25,49,1,2586,1,11_fountain13,11_controller,11,11,Big-visBig,1,1,
45leah48,2,26,49,2,1125,1,04_camera,04_tractor11,4,4,Small-visBig,4,2,
45leah48,1,27,49,1,1133,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1,
45leah48,1,28,49,2,2267,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2,
45leah48,1,29,49,2,1213,1,07_grill,07_dice,7,7,Small-visBig,4,2,
45leah48,1,30,49,1,2894,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
45leah48,2,31,49,1,3091,1,05_wagon,05_button,5,5,Big-visBig,1,1,
45leah48,2,32,49,2,1070,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2,
45leah48,2,33,49,1,1297,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1,
45leah48,1,34,49,2,2156,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2,
45leah48,2,35,49,2,2224,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2,
45leah48,1,36,49,1,1034,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
45leah48,1,37,49,2,1068,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2,
45leah48,1,38,49,1,1318,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1,
45leah48,2,39,49,1,1434,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1,
45leah48,2,40,49,2,1552,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2,
45leah48,2,41,49,2,1086,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2,
45leah48,1,42,49,1,1443,1,05_button,05_wagon,5,5,Big-visBig,1,1,
45leah48,1,43,49,2,1492,1,06_parthenon,06_cable,6,6,Small-visBig,4,2,
45leah48,2,44,49,1,1800,1,04_tractor11,04_camera,4,4,Big-visBig,1,1,
45leah48,2,45,49,1,1188,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1,
5ben48,2,11,50,2,2088,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2,
5ben48,2,12,50,1,2539,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1,
5ben48,1,13,50,2,1678,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
5ben48,2,14,50,1,2005,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1,
5ben48,2,15,50,2,1466,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
5ben48,1,16,50,1,2107,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1,
5ben48,1,17,50,2,1518,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2,
5ben48,2,18,50,2,1211,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2,
5ben48,1,19,50,1,442,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1,
5ben48,2,20,50,1,2897,1,02_carousel,02_seashell,2,2,Big-visBig,1,1,
5ben48,2,21,50,1,1519,1,05_wagon,05_button,5,5,Big-visBig,1,1,
5ben48,1,22,50,2,2977,1,06_parthenon,06_cable,6,6,Small-visBig,4,2,
5ben48,2,23,50,2,1461,1,11_controller,11_fountain13,11,11,Small-visBig,4,2,
5ben48,1,24,50,1,1898,1,05_button,05_wagon,5,5,Big-visBig,1,1,
5ben48,2,26,50,2,1736,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2,
5ben48,1,27,50,2,1662,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2,
5ben48,1,28,50,1,3508,1,07_dice,07_grill,7,7,Big-visBig,1,1,
5ben48,2,29,50,2,1839,1,04_camera,04_tractor11,4,4,Small-visBig,4,2,
5ben48,1,30,50,1,1703,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
5ben48,2,31,50,1,1210,1,07_grill,07_dice,7,7,Big-visBig,1,1,
5ben48,1,32,50,2,1247,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2,
5ben48,2,33,50,1,1123,1,04_tractor11,04_camera,4,4,Big-visBig,1,1,
